user_id,username,tweets_collectted_at,location,followers,friends,statuses,last_time_check,failed
900855492725137408,bebic_jure,2020-11-03 00:14:42.323790,Republic of Croatia,10,169,2,2020-10-18 06:31:37.102001,False
70947164,bebinjo,2020-11-27 20:41:45.099081,"Split, Croatia",272,184,3272,-1,False
270590041,bebleka,2020-11-27 20:41:46.589678,"Zagreb, Croatia",101,172,2201,-1,False
867280347867881472,bebljimkoracima,2020-11-27 20:41:47.599859,Republic of Croatia,5,3,9,-1,False
139695965,bechkashishka,2020-11-27 20:41:48.586707,"Zagreb, CRO",25,86,5,-1,False
769209152,beckham182,2020-11-27 20:41:49.541164,osijek,2,50,3,2020-11-17 12:38:40.579402,False
838434584031342720,becreativezg,2020-11-26 23:25:27.488809,Zagreb,35,148,33,2020-10-10 11:10:06.446104,False
239147874,beebaach,2020-11-27 20:41:57.836892,"Zagreb, Croatia",2,0,1,-1,False
712307783908106240,beelzemut,2020-11-27 20:41:59.609112,Republic of Croatia,12,145,116,-1,False
962605428097126400,beer_and_snacks,2020-11-27 20:42:01.271443,Republic of Croatia,208,336,790,-1,False
714806279475212288,beerclaud,2020-11-27 20:42:03.868554,"Zagreb, Croatia",557,982,322,-1,False
3184801539,beeronomia_hr,2020-11-27 20:42:07.114233,"Zagreb, Croatia",468,2126,205,-1,False
858079710454198272,beg0608,2020-11-27 20:42:08.111867,Republic of Croatia,5,23,1,2020-11-18 10:01:04.272140,False
2606345187,begacro,2020-11-27 20:42:09.103223,"Zagreb, Croatia",13,138,1,-1,False
1086595187382632448,beginwkook,2020-11-27 20:42:15.271998,Republic of Croatia,54,101,2155,-1,False
774314653811965952,bego_frane,2020-11-27 20:42:16.235435,Republic of Croatia,5,15,0,-1,False
1009335679,begonjaD,2020-11-02 23:36:23.790449,Republic of Croatia,3,76,4,2020-10-08 06:11:36.017329,True
2912659569,begovicdenis1,2020-11-27 20:42:17.299640,Republic of Croatia,5,32,2,-1,False
763370486,begy_official,2020-11-27 20:42:18.563550,Karlovac,7,107,3,2020-11-17 12:49:53.367397,False
1952148216,beksihoran,2020-11-27 20:42:21.307656,Croatia,1136,1671,17460,-1,False
14942211,bela_,2020-11-27 02:55:15.803482,zagreb,154,105,23,2020-10-22 10:18:18.828615,False
956545412239904768,bela_bronsky,2020-11-27 20:42:28.202464,Republic of Croatia,117,44,1062,-1,False
279247176,belakrewella,2020-11-27 20:42:29.261463,Croatia,490,441,4,2020-11-18 22:52:48.134946,False
2755601665,belalovesmatt,2020-11-27 20:42:30.401415,Croatia,215,859,14,-1,False
802281759618531328,beli_josip,2020-11-03 00:07:35.947666,Republic of Croatia,58,415,9,2020-10-17 23:26:57.902233,False
793178539902267520,belicnina371,2020-11-27 20:42:31.469651,Croatia,3,74,5,-1,False
605636336,beliebe74390007,2020-11-27 20:42:32.790765,Croatia,68,287,109,-1,False
285753144,belieberdiane_,2020-11-27 20:42:36.681619,Croatia,33,81,5,-1,False
259191828,belieberpaola,2020-11-27 20:42:39.406570,"Split,Croatia",115,235,523,-1,False
453996835,belieberswag179,2020-11-27 20:42:40.929196,Croatia,32,24,643,-1,False
426680974,beliebertina14,2020-11-27 20:42:42.405707,Croatia,131,207,3005,-1,False
412589393,beliica,2020-11-27 20:42:43.768888,Croatia,26,111,528,-1,False
1245002095310274304,belina_visnja,2020-11-02 23:19:07.268877,Republic of Croatia,1,15,3,2020-10-03 12:53:24.440569,True
1642472912,beljan_lucija,2020-11-27 20:42:44.866953,Republic of Croatia,17,250,18,-1,False
165440113,beljo10,-1,Croatia,2,4,2,-1,True
1457917501,beljo_katarina,2020-11-27 20:42:46.192266,Croatia,380,0,126,-1,False
1453988484,beljo_klara,2020-11-27 20:42:47.696676,Croatia,255,300,324,-1,False
394189302,bella_tois,2020-11-27 20:42:48.717192,Rijeka,3,16,2,-1,False
43558205,belleandmakeup,2020-11-27 20:42:50.138897,"Zagreb, Croatia",58,111,158,-1,False
277956768,bellmabeca,2020-11-27 20:42:51.349276,Croatia,87,487,62,2020-11-17 20:24:57.193699,False
403343368,belzonahr,2020-11-27 20:42:53.966983,Zagreb,69,30,504,-1,False
2716959925,bembi222,2020-11-27 20:42:54.888897,Republic of Croatia,14,192,0,2020-11-16 18:12:01.328407,False
3115926189,ben01FIFA,2020-11-27 20:42:55.910504,Republic of Croatia,1,35,4,-1,False
2632397231,bencek7,2020-11-27 20:42:57.035281,Croatia,2,29,12,-1,False
974596456064708608,bencicAnamarija,2020-11-03 00:21:05.378237,Republic of Croatia,21,101,305,2020-10-10 06:09:08.265827,False
917087129288790016,bencic_dusica,2020-11-27 20:42:58.547973,Hrvatska,188,444,262,-1,False
242851556,bendpolarnimedo,2020-11-27 20:42:59.599806,"Croatia, Split",4,23,6,-1,False
191839322,bengezm,2020-11-27 20:43:02.491747,Hrvatska,2,3,0,-1,False
3002119193,benisonny,2020-11-27 20:43:06.080243,Republic of Croatia,18,234,26,-1,False
14437803,benjam1n,2020-11-27 20:43:07.743034,Republic of Croatia,980,413,5369,2020-10-30 01:04:46.150829,False
979003275877015552,benjamin_croat,-1,Republic of Croatia,40,893,7,-1,False
444985376,benjamin_sokic,2020-11-27 20:43:12.577984,Rijeka,21,16,40,-1,False
3299909044,benjokitanovic4,2020-11-27 20:43:13.697761,Republic of Croatia,1,29,1,-1,False
55887811,benjsan12,2020-11-27 20:43:14.682460,Republic of Croatia,26,60,0,-1,False
3171140681,benkovcic,2020-11-27 20:43:15.775202,Republic of Croatia,16,65,17,-1,False
851271246,ber_erchamion,2020-11-27 20:43:17.256716,Republic of Croatia,48,83,110,-1,False
4551283233,berecic_antonia,2020-11-27 20:43:18.306292,Republic of Croatia,13,129,4,-1,False
1092175852970889216,bergsteiger1985,2020-11-27 20:43:20.726040,Republic of Croatia,7,65,87,-1,False
893542483522703360,berka_ivan,2020-11-27 20:43:22.947037,Republic of Croatia,1,40,0,-1,False
2956592225,bernard80635965,2020-11-27 20:43:24.016376,Republic of Croatia,1,30,6,2020-11-15 17:50:43.395337,False
770931735370563584,bernard_cik15,2020-11-27 20:43:25.014011,Republic of Croatia,8,58,1,-1,False
819164430248398720,bernardatomkic,2020-11-27 20:43:26.307448,Republic of Croatia,5,21,43,-1,False
299789658,bernardkasic,2020-11-27 20:43:27.357505,Imotski,8,86,9,-1,False
27200061,berni123,2020-11-27 20:43:28.375150,Zagreb Croatia,12,16,5,-1,False
176351372,bero1971,2020-11-27 20:43:29.473158,Zagreb,19,33,20,-1,False
2313747893,bero_tigastero,2020-11-27 20:43:30.630692,Zagreb,7,41,19,-1,False
2260475548,berti1098,2020-11-27 20:43:31.582882,Republic of Croatia,2,14,0,-1,False
3157048312,bertic_berta,2020-11-27 20:43:32.918735,Republic of Croatia,31,121,202,-1,False
2823765544,besenviktoria,2020-11-27 20:43:33.916889,Croatia,13,133,3,-1,False
183323007,beshinjo,2020-11-27 20:43:34.876990,"Zagreb, Croatia",7,17,2,-1,False
40823830,beslic,-1,Split,13,13,3,-1,True
335501301,besplatnihost,2020-11-27 20:43:37.203114,Croatia,24,80,24,-1,False
839175490019688320,bestTWstyle,2020-11-27 20:43:38.426477,Republic of Croatia,647,912,35,-1,False
110530759,bestbuyaward,2020-11-27 20:43:39.508797,Croatia,14,0,16,-1,False
479391272,bestindalmatia,2020-11-27 20:43:40.466697,Split,14,22,0,-1,False
864782802725875712,bestofistria,2020-11-26 23:24:28.911164,Republic of Croatia,345,378,148,2020-10-19 03:22:14.237432,False
3386355449,bethany19951,2020-11-27 20:43:44.193641,Republic of Croatia,14,107,13,-1,False
1083409795,betmen_3,2020-11-27 20:43:45.182877,Republic of Croatia,95,93,1,-1,False
4436846956,bewblayer2000,2020-11-27 20:43:46.336614,Republic of Croatia,14,41,37,-1,False
371140324,bexiqa,-1,Osijek,13,32,8,-1,True
371312093,bexxR6,2020-11-27 20:43:47.795297,Republic of Croatia,29,296,134,-1,False
3309659757,beylela,2020-11-27 20:43:48.874023,Republic of Croatia,8,56,17,-1,False
2743341778,bezobraznik93,-1,Zagreb,0,167,1145,-1,False
806494410661920640,bezoout,2020-11-27 20:43:55.079538,Republic of Croatia,8,55,0,-1,False
83160044,bezrecepta,2020-11-27 20:43:56.444546,"Zagreb, Croatia",322,132,606,-1,False
1496410261,bgeld23,2020-11-27 20:43:59.988071,Republic of Croatia,58,85,428,-1,False
2781765474,bgv178,-1,zagreb,2,67,1,-1,False
3523438277,bhv_education,2020-11-27 20:44:04.008301,"Zagreb, Republic of Croatia",85,98,31,2020-11-18 04:25:51.792783,False
809370115930279808,bianconeroHR,2020-11-27 20:44:07.797553,Republic of Croatia,2,37,83,-1,False
121425122,biba988,2020-11-27 20:44:08.746271,Zagreb ,27,18,0,-1,False
825453858,bibi0987,2020-11-27 20:44:09.690295,Hrvatska,10,161,1,2020-11-17 09:20:47.987463,False
2364423380,bibica83,2020-11-27 20:44:10.681517,Croatia,3,15,0,-1,False
216293713,bibliofil_hr,2020-11-27 20:44:11.650138,zagreb,7,12,0,-1,False
1065270298667298816,bicanic_ivica,2020-11-27 20:44:13.869120,Republic of Croatia,42,914,167,-1,False
400759731,biciklistica,2020-11-27 03:12:23.656888,"Zagreb, Croatia",217,280,435,2020-10-22 06:47:19.849131,False
3082482339,bidahi163,2020-11-27 20:44:19.533857,Republic of Croatia,16,230,0,-1,False
358119711,biebe_belieber,2020-11-27 20:44:20.630534,Croatia,122,253,15,-1,False
2726497895,bieberLory_69,2020-11-27 20:44:22.136282,Republic of Croatia,168,81,787,-1,False
2186158135,bieber_vidic,2020-11-27 20:44:23.683799,Croatia,135,481,2289,-1,False
471340576,biebstatto,2020-11-27 20:44:27.991779,Croatia,627,1641,702,-1,False
793743072,big_t0ni,2020-11-02 23:25:53.762351,Republic of Croatia,68,1111,127,2020-10-13 20:35:04.838751,True
333945031,bigb0bby,2020-11-27 20:44:29.284395,Croatia,20,279,28,-1,False
77202955,bigblacksteel,2020-11-27 20:44:30.756199,Zagreb,64,46,62,-1,False
501181969,bigbosszd,2020-11-27 20:44:31.722597,Zadar,2,33,0,-1,False
1037686073135116160,bigdickforfuck1,-1,Split,206,1275,935,-1,False
1225709161,bigdickforwomen,-1,Zagreb,48,1603,3,-1,False
1255254214491676672,bigfkinboy,2020-11-27 20:44:34.580269,Republic of Croatia,29,126,3,-1,False
452295480,biggydonna,2020-11-27 20:44:35.645104,Croatia,25,448,8,-1,False
84106003,bigmtb,2020-11-27 20:44:37.088635,"Zagreb, Croatia",528,86,1574,-1,False
934178421328039936,bik_23cm,2020-11-27 03:50:28.964623,Zagreb,1046,1306,62,2020-10-24 11:20:32.185711,False
2785161197,bikademy,2020-11-27 20:44:46.564128,Croatia,243,358,1555,-1,False
2154982111,bike_doo,2020-11-27 20:44:47.800478,Zagreb,11,21,59,-1,False
499999700,bikeralexx,2020-11-27 20:44:50.188470,"Zagreb, Croatia",4,1,2,-1,False
1047451236,bilenp23,2020-11-27 20:44:52.650424,Croatia,5,44,24,-1,False
247963806,bili80,2020-11-02 23:27:37.597512,Zagreb,17,52,10,2020-10-03 18:40:32.100439,True
2636914502,bilicdavid7,2020-11-27 20:44:55.136041,"Zagreb, Croatia",113,815,22,-1,False
840814109574729728,bilitic,2020-11-27 20:44:56.130670,Republic of Croatia,8,43,0,-1,False
258987650,biljamat5,2020-11-27 20:44:57.365583,Croatia,15,78,38,-1,False
312246184,biljana58,2020-11-27 20:44:58.359327,Republic of Croatia,3,28,0,-1,False
799168222310400000,biljana_cerin,-1,"Zagreb, Croatia",75,46,74,-1,False
3417659661,biljana_kruhin,2020-11-27 20:45:00.717670,Republic of Croatia,12,75,3,-1,False
853145028,biljanabilek,2020-11-27 20:45:02.076124,Bjelovar,14,52,3,2020-11-16 20:08:23.201618,False
817706380178104320,biljanamutic,2020-11-27 20:45:03.080467,Republic of Croatia,11,62,0,-1,False
2282234520,billytyna,2020-11-02 23:37:30.646457,Republic of Croatia,3,74,3,2020-10-08 06:56:53.072104,True
4794617179,binhan_akkan,2020-11-27 20:45:07.199821,Republic of Croatia,5,94,5,-1,False
832178505190404096,bio_nekad,2020-11-27 20:45:08.686733,"Zagreb, Croatia",7,84,148,-1,False
887741952833331200,bioinfoHR,2020-11-27 20:45:10.178626,"Zagreb, Croatia ",74,65,26,-1,False
958474686,biolavanda,2020-11-27 20:45:11.190353,Croatia,20,12,4,2020-11-17 03:04:55.068422,False
129931679,biondanaa,2020-11-27 20:45:12.190160,Croatia,2,12,2,-1,False
77156574,biondich,2020-11-27 20:45:13.541637,"Zagreb, Croatia ",199,611,638,-1,False
792754255849455616,biondoo91,2020-11-27 20:45:14.557329,Republic of Croatia,4,32,2,-1,False
760896447407587328,biosic_i,2020-11-27 20:45:15.600238,Republic of Croatia,4,77,4,-1,False
14560813,biovital,2020-11-27 20:45:16.792943,"Zagreb, Hrvatska",26,48,63,-1,False
1225395132167577600,biox2020,2020-11-27 20:45:18.350578,Republic of Croatia,13,3,25,-1,False
1003994937715642368,bipolarnalisica,2020-11-27 20:45:19.388257,Republic of Croatia,1,12,3,-1,False
951527834467688448,biros_dora,2020-11-27 20:45:24.147375,Croatia,2,38,0,-1,False
1241241660,biscuit_people,2020-11-27 20:45:28.229307,Republic of Croatia,598,659,551,-1,False
219108796,bise_bise,-1,Zagreb,43,65,203,-1,True
1197121075806658304,biserizblata,2020-11-27 20:45:29.563773,Republic of Croatia,42,56,7,-1,False
413860227,biserkamaurer,2020-11-27 20:45:34.357562,zagreb,5,6,4,-1,False
121851311,bistri_91,2020-11-27 20:45:36.553001,zagreb,37,29,16,-1,False
2380741554,bitch4sstweets,2020-11-27 20:45:41.625263,Republic of Croatia,1336,63,15415,-1,False
4894528329,bitchbozji,2020-11-27 20:45:43.070726,Republic of Croatia,22,64,19,-1,False
2829797892,bitwerkio,2020-11-27 20:45:44.072238,Zagreb,1,7,0,-1,False
982646636248797184,bivancic92,2020-11-27 20:45:45.791843,Republic of Croatia,6,82,91,-1,False
97438314,bixiomusic,2020-11-27 20:45:46.848317,"Zagreb, Croatia",59,0,5,-1,False
223927528,biznistwit,2020-11-27 20:45:49.254599,"Zagreb, Hrvatska",15,24,4,2020-11-17 23:57:52.858115,False
4187470769,bizzgurus,2020-11-27 20:45:50.657979,Republic of Croatia,19,67,134,-1,False
113923114,bjosip,2020-11-27 20:45:58.700233,"Karlovac, Croatia",246,135,600,-1,False
155885763,bju_m,2020-11-27 20:46:00.035217,Bjelovar,66,85,74,-1,False
872012986797490048,bjurcic96,2020-11-27 20:46:07.224705,Republic of Croatia,3,119,9,-1,False
1036781432,bkosir3,-1,Croatia,13,0,312,-1,True
836602646891020288,bkpmfst,2020-11-27 20:46:10.071272,Split,2,0,2,-1,False
1178395963695812608,bl0506,2020-11-27 00:21:08.451891,Republic of Croatia,6,82,1,2020-10-19 19:12:21.681829,False
779361383930531840,bl4ckb1rd_tweet,2020-11-27 20:46:11.744889,Republic of Croatia,10,37,49,-1,False
3996416831,bla23_blabla,2020-11-27 20:46:12.826099,Republic of Croatia,0,41,1,-1,False
2651747035,blaaa13m,-1,Republic of Croatia,197,442,2688,-1,True
552610057,blaaless,2020-11-27 20:46:14.108692,Croatia,22,71,30,-1,False
53201788,blablaNika,-1,"Zagreb, Hrvatska",37,47,3324,-1,True
226108486,blablablaproba,-1,Croatia,44,292,200,-1,True
3413796514,black_rose127,2020-11-27 20:46:22.295654,🇭🇷,136,158,6161,-1,False
210608007,blackbirdzero84,2020-11-27 20:46:23.284069,"Zagreb, Croatia",3,1,0,-1,False
1242201774238375936,blackdiamond880,2020-11-27 20:46:27.376397,Rijeka,7,52,99,-1,False
52184369,blackdreambird,2020-11-27 20:46:28.739348,"Zagreb, Croatia",29,39,227,-1,False
2607603718,blackpuba71,-1,zagreb,0,2,2,-1,True
169881940,blackwarriormat,2020-11-27 20:46:29.863119,Croatia,2,34,10,-1,False
1223906019719380992,blagus_vlado,2020-11-27 20:46:33.468810,Republic of Croatia,0,5,2,-1,False
2980206935,blanka_brez,-1,Zagreb,7,151,0,-1,True
915284778,blanka_sestan,2020-11-27 20:46:38.488827,zagreb,7,16,3,2020-11-17 05:19:31.125859,False
764872239229571072,blankabrajovic8,2020-11-27 20:46:39.605365,Republic of Croatia,12,62,7,-1,False
98521465,blasra,2020-11-27 20:46:42.437262,"Zagreb, Croatia",29,62,23,-1,False
2389070815,blat0bran,2020-11-27 20:46:44.674285,Republic of Croatia,8,121,715,-1,False
41330993,blazesof,2020-11-27 20:46:45.966877,"Zagreb, Croatia",18,28,56,-1,False
4635900527,blazevic_13,2020-11-27 20:46:47.183025,Republic of Croatia,6,94,12,-1,False
3059840896,blazevic_marina,2020-11-27 20:46:48.225831,Zagreb,3,82,1,-1,False
1242507195373301504,blazevic_zlatko,2020-11-27 20:46:49.229667,Republic of Croatia,0,8,0,-1,False
1322418960,blazeviclidija,2020-11-02 23:46:02.980279,Republic of Croatia,116,139,2067,2020-10-04 04:28:56.042992,True
800776321064308608,blazicko23,2020-11-27 20:46:50.278141,Republic of Croatia,1,19,0,-1,False
946703430021714048,blazujko,2020-11-02 23:43:36.530558,Republic of Croatia,3,158,12,2020-10-16 18:02:32.969592,True
774524381418709120,bliitvan,2020-11-27 20:46:53.486394,Republic of Croatia,507,91,11,-1,False
394035131,blissinthenight,2020-11-27 20:47:01.563302,Croatia,107,216,143,-1,False
103272726,blitzcinestar,2020-11-27 20:47:04.225956,Zagreb,60,2,548,-1,False
33482560,blizanchica,2020-11-27 20:47:05.423551,Zg,23,98,9,-1,False
1258861122737799168,blkntwtstruggle,2020-11-27 20:47:10.736287,Republic of Croatia,348,71,375,-1,False
1270063422630170624,blm_zagreb,2020-11-02 23:33:29.682620,Zagreb,42,9,5,2020-10-03 14:54:18.542568,True
924896764112654336,blogBALJEZGANJE,2020-11-27 20:47:11.740512,Republic of Croatia,0,23,8,-1,False
33842754,blogaric,-1,Zagreb,2,63,6,-1,False
155636103,blogger_europe,2020-11-27 20:47:13.659546,Zadar,18,119,159,-1,False
2402793099,blond_by_nature,2020-11-27 20:47:20.485859,Republic of Croatia,77,225,430,-1,False
1177222894927208448,bloodpooppro,2020-11-27 20:47:22.597862,Republic of Croatia,50,151,50,-1,False
150724898,bloodsweety,-1,Dubrovnik,7,10,3,-1,True
205626139,bloozh,2020-11-02 23:54:05.691669,Republic of Croatia,14,69,66,2020-10-08 12:41:32.692903,False
784155473142579200,blossombloomzg,2020-11-26 23:26:46.480474,Republic of Croatia,10,103,8,2020-10-10 11:56:29.939331,False
2806070131,blowfish_cro,2020-11-27 20:47:24.383961,Republic of Croatia,33,121,198,-1,False
118071139,blue_angel_6,2020-11-27 20:47:25.759919,Croatia ,34,109,9,-1,False
1097062351499677568,blue_badbye,2020-11-27 20:47:32.082479,Hrvatska,17,117,1197,-1,False
977281646515900416,bluebell_02,2020-11-27 20:47:33.249641,"Split, Croatia",5,85,6,-1,False
1122987907,blueblogs1,2020-11-27 20:47:34.585529,Dubrovnik,142,19,333,-1,False
2212230188,blueejay123,2020-11-27 20:47:41.635998,Croatia,16,72,201,-1,False
394090441,bluegoseberry,-1,Croatia,1,10,2,-1,True
1031874663050305536,bluegrottovis,2020-11-27 20:47:42.573607,Republic of Croatia,0,27,0,-1,False
336625661,bluehearttravel,2020-11-03 00:07:10.751799,Republic of Croatia,29,85,55,2020-10-17 23:02:09.398181,False
3373654654,bluetripsCH,2020-11-27 20:47:46.389940,Republic of Croatia,26,25,245,-1,False
322508928,blup_hr,2020-11-27 20:47:47.324099,Zagreb,1,0,0,-1,False
971053965243834368,blurryface2211,2020-11-03 00:21:46.368751,Zagreb,73,305,391,2020-10-18 17:22:51.504471,False
2199775351,bmajnaric,2020-11-27 20:47:48.669552,"Rijeka, Croatia",78,83,219,-1,False
2657175289,bmartic28,2020-11-27 20:47:49.668953,Croatia,1,41,4,-1,False
2387349163,bmblbe88,2020-11-27 20:47:53.334773,Republic of Croatia,148,277,298,-1,False
813649812,bmihanov,2020-11-27 20:47:54.272925,zagreb,3,45,0,-1,False
3379213528,bmikelen,2020-11-27 20:47:55.328856,"Zagreb, Croatia",12,60,3,-1,False
1274314565371809792,bmkarlo1,2020-11-27 20:47:58.073020,Republic of Croatia,5,56,18,-1,False
4016470457,bmusica2,2020-11-27 20:47:59.918856,"Zagreb, Croatia",6,71,293,-1,False
620529420,bnikpalj,2020-11-27 20:48:01.012531,Republic of Croatia,887,1190,45,-1,False
808451959770517504,boatexcursions,2020-11-27 20:48:04.829228,Dubrovnik,2,2,4,-1,False
3208742152,bob_mra,2020-11-27 20:48:06.316823,Croatia,0,24,24,-1,False
203142870,bobaborg,2020-11-27 20:48:07.307317,Zagreb,2,14,2,-1,False
288714253,boban_tv,2020-11-27 03:13:32.651856,"Zagreb, Croatia",471,820,5571,2020-10-22 13:04:36.144886,False
49813683,bobchilo,2020-11-27 20:48:09.497897,"Varaždin, Croatia",60,56,35,-1,False
4144244667,bobocunka,2020-11-27 20:48:10.480803,Republic of Croatia,625,84,2,-1,False
1377798366,boborionn,2020-11-27 20:48:11.399055,"Zagreb, Croatia",3,8,0,-1,False
40320406,boboton,2020-11-27 20:48:12.409347,"Zagreb, Croatia",7,5,1,-1,False
406996646,boboy8916,2020-11-27 20:48:13.515877,Zagreb,10,1,17,-1,False
266744193,bobsnbabes,2020-11-27 20:48:14.512118,Croatia,21,103,3,-1,False
2641177120,bocboc123prpa,2020-11-27 20:48:15.580180,Karlovac,13,72,10,-1,False
43579033,bodomlake,2020-11-27 20:48:18.012786,Osijek,452,240,448,-1,False
403394489,bodul1990,-1,Rijeka,17,0,9,-1,True
1248587975434395648,bodulizam,2020-11-02 23:35:15.189230,Republic of Croatia,130,111,221,2020-10-04 03:40:59.575156,True
14369931,body_pixel,2020-11-27 04:46:41.321102,"Zagreb, Croatia",1565,1533,9433,2020-10-25 10:57:50.090070,False
2718590895,bogdan_novak,2020-11-27 20:48:23.491268,"zagreb, croatia",0,7,0,-1,False
304991657,bogokdu,2020-11-27 20:48:24.886799,"Varaždin, Croatia",61,82,469,-1,False
90558962,bojanHP,2020-11-27 20:48:26.053322,Vinkovci,20,68,4,-1,False
4795482594,bojan_banko,2020-11-02 23:32:29.994912,Republic of Croatia,12,62,38,2020-10-08 03:42:15.845653,True
3091094577,bojan_grgic,2020-11-27 20:48:27.050589,Republic of Croatia,7,173,1,-1,False
318498682,bojan_kovacevic,2020-11-26 23:24:41.961041,Zagreb,134,470,210,2020-10-19 03:38:11.820566,False
833041423360487424,bojan_maravic,2020-11-27 20:48:28.071254,Hrvatska,0,7,1,-1,False
715534818,bojanbo5784,2020-11-27 20:48:29.065959,Republic of Croatia,11,48,1,-1,False
44615619,bojanmat,2020-11-27 20:48:32.308565,zagreb,16,3,2,-1,False
1169600888,bojanpuzic,2020-11-27 20:48:33.511032,Osijek,31,38,66,-1,False
21474216,bojanz,2020-11-27 20:48:36.498729,Croatia,3692,667,1821,-1,False
1269672944806113280,bojic_jasmina,2020-11-02 23:17:53.312194,Republic of Croatia,43,185,41,2020-10-10 14:13:44.291327,True
2665647465,bojic_sara,2020-11-27 20:48:37.479407,ZG,11,40,1,-1,False
61152356,bojivo,2020-11-27 20:48:38.635706,"Split,Croatia",117,34,2,-1,False
791683743446687744,bojko1204,2020-11-27 20:48:40.080781,Republic of Croatia ,15,346,43,-1,False
624325332,bok_cro,2020-11-27 20:48:41.420847,Zagreb Croatia,2,32,28,-1,False
90456338,boke0409,2020-11-27 20:48:42.421405,"Dubrovnik, Croatia",3,46,2,-1,False
815993654401712128,boki3006989,2020-11-27 20:48:43.340625,Republic of Croatia,2,41,0,-1,False
83884399,bokizg,2020-11-27 20:48:45.997743,Zagreb,6,21,30,-1,False
129446944,bold_redshirt,-1,Republic of Croatia,190,386,6921,2020-10-18 04:32:31.297351,True
3004062222,bolecener,2020-11-27 20:48:50.070659,Republic of Croatia,27,775,0,-1,False
3100143561,boljesic_matea,2020-11-27 20:48:53.049048,Republic of Croatia,638,1252,1150,-1,False
871099563679109120,bolkovac_ivana,2020-11-27 20:48:54.002013,Hrvatska,0,11,0,-1,False
123033371,boltano1,2020-11-27 20:48:55.035645,"Split, Croatia",4,0,2,-1,False
1244897164729466880,boltizar66,2020-11-27 20:48:55.967380,Republic of Croatia,0,22,0,-1,False
108385478,bombonchic,2020-11-27 20:48:57.123654,Zagreb,18,11,31,-1,False
195640945,bonbonhr,2020-11-27 20:48:59.490085,Hrvatska,23,1,2,-1,False
1210226526849060864,boncinam,2020-11-02 23:35:59.257245,Zagreb,26,70,26,2020-10-08 05:56:02.790738,True
3313546226,bondi_shop,2020-11-27 20:49:00.562487,Republic of Croatia,11,51,11,-1,False
456959713,bonoberisa,2020-11-27 00:16:10.686013,Republic of Croatia,175,140,5,2020-10-19 13:39:39.662730,False
417795095,bonsai_bit,2020-11-27 20:49:04.523000,Croatia,10,8,8,-1,False
1284136309133651968,bonzy_b,2020-11-27 20:49:10.249724,🇭🇷,666,86,3197,-1,False
341405155,boo_dala,2020-11-27 20:49:11.268932,Zagreb,3,20,0,-1,False
459437611,boobsdirection,2020-11-27 20:49:12.702697,Croatia,459,1106,1555,-1,False
197903199,boodana,2020-11-27 20:49:13.723828,zagreb,9,14,4,-1,False
768147811,booeletric,2020-11-27 20:49:14.982297,Rijeka,7,34,35,-1,False
771872642,booga_booga_,2020-11-27 20:49:15.982781,Zagreb,13,97,0,-1,False
4319982736,booking00390075,2020-11-27 00:30:36.080548,Republic of Croatia,23,99,17,2020-11-15 09:45:23.938607,False
2901258885,bookingcres,2020-11-27 20:49:18.262552,Croatia,4,10,18,2020-11-15 23:06:41.175044,False
707268939135520768,bookloversplit,2020-11-27 20:49:19.530003,Republic of Croatia,24,33,65,-1,False
512155180,boomsika1,2020-11-27 20:49:21.725769,"Varazdin, Croatia",9,6,0,-1,False
44073287,bopetro,2020-11-03 00:00:09.827600,Zagreb,123,145,1000,2020-10-04 06:58:20.354424,False
714478245845012480,boratking9,2020-11-27 20:49:22.764141,Republic of Croatia,3,40,2,-1,False
961925832045481984,borbendallas,2020-11-27 20:49:23.740987,Republic of Croatia,0,16,0,-1,False
1169716425558302720,borellsword,2020-11-27 20:49:30.071250,Republic of Croatia,279,1695,795,-1,False
3387866873,boris_handziski,2020-11-27 20:49:37.354540,Zagreb,10,7,356,-1,False
978240185539420032,boris_misevic,2020-11-03 00:01:45.621289,Zagreb,438,256,77,2020-10-17 14:41:28.722013,False
599117390,boris_os,2020-11-27 20:49:38.372687,Osijek,14,15,0,-1,False
982151935242354560,boris_pusic,2020-11-27 20:49:39.553461,Republic of Croatia,3,80,21,-1,False
89527114,borisbarna,2020-11-27 20:49:41.877252,"Zagreb, Croatia",45,104,22,-1,False
270051108,borisbenko,2020-11-27 20:49:43.803144,"Zagreb, Croatia",147,183,167,-1,False
529401500,borismaslic,2020-11-27 20:49:47.889941,Zagreb,14,103,2,-1,False
549355647,borisnzg,-1,Republic of Croatia,4,28,8,2020-10-19 15:42:56.160038,True
223080096,borisosijek,2020-11-27 20:49:48.878904,osijek,1,1,0,-1,False
25056894,borissey,2020-11-27 20:49:51.378774,Osijek,20,27,5,-1,False
588199402,boristrojan,2020-11-27 20:49:52.566752,"Zagreb, Croatia",9,13,21,-1,False
3122275318,borisufc,2020-11-27 20:49:53.599932,Republic of Croatia,4,0,4,-1,False
739824740869771264,borisvlasic1,2020-11-02 23:54:38.410617,Republic of Croatia,71,227,161,2020-10-17 04:51:32.251979,False
74998764,borisvujicic,-1,Zagreb,0,44,97,-1,False
2958613785,borjan_raseta,2020-11-27 20:49:55.362629,Rijeka,20,129,0,-1,False
45811492,borkasirola,2020-11-27 20:49:56.414499,rijeka,19,5,2,-1,False
